Year,Month,Air_Temp_Average,Air_Temp_Max,Air_Temp_Max_Day,Air_Temp_Min,Air_Temp_Min_Day,Precipitation_Total,Precipitation_Daily_Max,Precipitation_Days_Min_0_1mm,Heavy_Rain_Days_Over_10mm,Average_Relative_Humidity,Sunshine_Duration_Hours,Extreme_Temp_Frost_Days,Extreme_Temp_Severe_Frost_Days,Extreme_Temp_Very_Severe_Frost_Days,Extreme_Temp_Ice_Days,Extreme_Temp_Summer_Days,Extreme_Temp_Hot_Days,Extreme_Temp_Tropical_Nights,Extreme_Temp_Heatwaves,Extreme_Temp_Coldwaves
1950,March,5.0,17.5,24.0,-10.7,1.0,13.8,4.0,11,0,80.4,,7,1,0,2,0,0,0,0,0
1950,February,3.1,16.1,17.0,-8.4,28.0,52.8,12.2,13,1,82.0,,9,0,0,1,0,0,0,0,0
1950,January,-0.8,10.4,8.0,-13.7,30.0,33.8,9.0,15,0,80.9,,21,4,0,12,0,0,0,0,0
1949,December,3.5,11.9,8.0,-5.2,25.0,58.2,10.6,22,1,85.6,,11,0,0,0,0,0,0,0,0
1949,November,4.1,12.1,22.0,-8.0,2.0,42.1,16.4,14,1,84.1,,11,0,0,0,0,0,0,0,0
1949,October,11.0,25.1,16.0,-5.6,31.0,12.4,6.7,4,0,74.0,,3,0,0,0,1,0,0,0,0
1949,September,16.9,31.3,6.0,5.0,26.0,27.8,17.4,7,1,73.8,,0,0,0,0,7,2,0,0,0
1949,August,17.8,34.8,8.0,5.3,20.0,44.7,10.7,12,2,66.7,,0,0,0,0,12,4,0,0,0
1949,July,17.8,30.9,13.0,7.4,22.0,12.9,5.2,11,0,69.3,,0,0,0,0,18,1,0,0,0
1949,June,14.3,27.3,7.0,4.9,16.0,57.8,19.2,12,2,75.5,,0,0,0,0,2,0,0,0,0
1949,May,13.5,28.5,5.0,-0.1,10.0,34.7,10.9,16,1,70.9,,1,0,0,0,3,0,0,0,0
1949,April,10.8,27.6,18.0,-1.1,21.0,36.9,6.7,12,0,74.4,,2,0,0,0,2,0,0,0,0
1949,March,2.5,20.5,30.0,-10.8,8.0,19.5,4.8,12,0,77.4,,19,1,0,4,0,0,0,0,0
1949,February,2.4,15.0,21.0,-6.8,4.0,30.0,9.1,10,0,84.9,,14,0,0,1,0,0,0,0,0
1949,January,1.9,10.4,19.0,-5.6,11.0,26.9,7.6,13,0,86.7,,19,0,0,1,0,0,0,0,0
1948,December,1.8,10.9,15.0,-7.5,28.0,11.6,4.6,8,0,89.7,,21,0,0,2,0,0,0,0,0
1948,November,4.8,14.5,15.0,-5.5,26.0,19.5,4.0,8,0,89.8,,14,0,0,0,0,0,0,0,0
1948,October,9.1,21.4,2.0,0.1,10.0,30.3,14.4,12,1,82.2,,0,0,0,0,0,0,0,0,0
1948,September,14.8,29.5,11.0,1.8,24.0,37.3,16.6,13,2,77.4,,0,0,0,0,3,0,0,0,0
1948,August,17.2,33.2,2.0,6.4,29.0,88.7,30.6,12,2,76.9,,0,0,0,0,3,2,0,0,0
1948,July,17.4,32.3,31.0,7.1,9.0,56.3,9.1,16,0,76.0,,0,0,0,0,9,6,0,0,0
1948,June,16.8,31.7,11.0,4.4,4.0,37.9,8.8,13,0,68.2,,0,0,0,0,10,3,0,0,0
1948,May,14.5,26.4,10.0,2.5,4.0,59.6,47.9,12,1,68.4,,0,0,0,0,1,0,0,0,0
1948,April,11.4,25.6,22.0,-0.1,16.0,27.5,11.1,10,1,65.7,,1,0,0,0,2,0,0,0,0
1948,March,5.1,18.9,30.0,-5.8,7.0,11.0,6.5,6,0,80.0,,13,0,0,5,0,0,0,0,0
1948,February,0.4,12.6,3.0,-13.9,24.0,46.7,7.8,17,0,84.2,,16,6,0,7,0,0,0,0,0
1948,January,3.0,12.5,13.0,-5.6,1.0,55.0,23.8,18,1,86.1,,21,0,0,1,0,0,0,0,0
1947,December,1.8,11.0,28.0,-7.5,18.0,54.5,16.7,17,2,89.3,,16,0,0,4,0,0,0,0,0
1947,November,5.5,14.8,22.0,-6.1,20.0,61.0,16.7,19,1,85.7,,5,0,0,0,0,0,0,0,0
1947,October,7.6,24.1,6.0,-6.4,26.0,9.9,4.5,4,0,76.3,,9,0,0,0,0,0,0,0,0
1947,September,17.7,33.6,12.0,5.0,5.0,15.8,6.4,6,0,72.8,,0,0,0,0,12,7,0,0,0
1947,August,19.2,31.7,15.0,4.4,30.0,12.4,6.0,7,0,67.1,,0,0,0,0,14,3,0,0,0
1947,July,19.1,34.2,29.0,8.6,15.0,55.9,29.2,9,1,71.7,,0,0,0,0,15,3,0,0,0
1947,June,18.5,33.7,29.0,3.8,12.0,51.4,16.2,12,2,70.6,,0,0,0,0,14,8,0,0,0
1947,May,15.7,30.2,31.0,1.4,6.0,5.9,4.6,3,0,60.9,,0,0,0,0,9,1,0,0,0
1947,April,9.7,22.8,17.0,0.0,12.0,24.8,5.3,13,0,70.0,,0,0,0,0,0,0,0,0,0
1947,March,1.6,17.5,31.0,-17.3,13.0,34.4,9.0,16,0,83.2,,18,4,2,5,0,0,0,0,0
1947,February,-8.8,2.7,28.0,-18.7,21.0,22.9,4.0,13,0,78.5,,28,22,5,26,0,0,0,0,0
1947,January,-5.3,11.2,16.0,-18.8,6.0,18.3,4.1,11,0,81.9,,25,12,7,22,0,0,0,0,0
1945,January,-3.2,4.0,3.0,-13.6,26.0,23.4,8.5,14,0,,43.5,29,9,0,17,0,0,0,0,0
1944,December,-0.9,7.9,1.0,-14.4,26.0,24.8,4.4,10,0,,58.7,20,7,0,9,0,0,0,0,0
1944,November,4.8,18.4,24.0,-4.1,28.0,79.0,12.2,23,2,,45.7,4,0,0,0,0,0,0,0,0
1944,October,9.3,18.8,7.0,0.3,29.0,62.9,13.6,14,2,,89.9,0,0,0,0,0,0,0,0,0
1944,September,14.1,29.4,7.0,2.3,29.0,37.2,14.8,10,1,,166.4,0,0,0,0,2,0,0,0,0
1944,August,21.4,35.5,23.0,8.6,16.0,14.5,9.4,5,0,,291.7,0,0,0,0,24,14,0,0,0
1944,July,19.4,34.6,8.0,8.6,25.0,51.6,10.0,15,1,,231.2,0,0,0,0,15,5,0,0,0
1944,June,15.7,28.5,27.0,4.8,25.0,47.4,7.8,17,0,,176.1,0,0,0,0,7,0,0,0,0
1944,May,12.6,32.2,30.0,-3.2,23.0,31.5,14.8,14,1,,212.3,1,0,0,0,5,1,0,0,0
1944,April,9.4,22.4,24.0,-5.6,2.0,31.3,11.0,15,1,,159.2,5,0,0,0,0,0,0,0,0
1944,March,2.3,9.6,18.0,-3.8,6.0,36.4,6.5,18,0,,95.8,15,0,0,0,0,0,0,0,0
1944,February,0.3,11.9,3.0,-11.5,24.0,44.0,10.4,17,1,,57.1,25,2,0,4,0,0,0,0,0
1944,January,4.6,11.9,28.0,-4.5,6.0,52.5,16.6,22,2,,32.8,7,0,0,0,0,0,0,0,0
1943,December,0.7,7.6,20.0,-6.7,13.0,12.3,3.1,14,0,,41.1,22,0,0,8,0,0,0,0,0
1943,November,3.0,15.9,1.0,-5.5,5.0,38.8,10.5,15,1,,52.9,19,0,0,1,0,0,0,0,0
1943,October,9.7,22.3,23.0,-2.1,31.0,3.7,2.9,5,0,,163.3,4,0,0,0,0,0,0,0,0
1943,September,14.4,28.6,14.0,1.8,28.0,30.5,8.0,9,0,,126.8,0,0,0,0,4,0,0,0,0
1943,August,19.6,37.0,21.0,8.0,18.0,71.3,24.4,18,1,,211.7,0,0,0,0,14,7,2,0,0
1943,July,19.3,33.4,28.0,8.7,8.0,28.1,5.8,10,0,,251.8,0,0,0,0,15,5,0,0,0
1943,June,15.8,29.0,21.0,7.0,16.0,73.7,16.9,17,2,,187.2,0,0,0,0,3,0,0,0,0
1943,May,13.9,29.8,14.0,0.6,1.0,20.9,6.5,7,0,,292.8,0,0,0,0,3,0,0,0,0
1943,April,10.2,25.1,23.0,0.0,7.0,40.0,9.1,15,0,,175.3,0,0,0,0,1,0,0,0,0
1943,March,5.9,19.0,26.0,-6.2,4.0,17.1,9.3,7,0,,182.9,13,0,0,0,0,0,0,0,0
1943,February,3.9,12.4,1.0,-4.1,23.0,16.9,5.1,13,0,,77.9,11,0,0,0,0,0,0,0,0
1943,January,-0.2,10.7,23.0,-14.1,11.0,18.6,4.1,15,0,,58.7,20,4,0,8,0,0,0,0,0
1942,December,2.5,10.3,8.0,-8.5,28.0,9.5,2.2,11,0,,77.6,16,0,0,3,0,0,0,0,0
1942,November,4.6,12.8,1.0,-3.6,30.0,49.3,12.9,23,1,,48.9,6,0,0,0,0,0,0,0,0
1942,October,11.3,24.5,1.0,1.9,19.0,64.9,13.6,16,3,,113.0,0,0,0,0,0,0,0,0,0
1942,September,15.8,28.6,1.0,6.2,11.0,74.1,19.0,15,3,,158.7,0,0,0,0,6,0,0,0,0
1942,August,18.8,33.3,30.0,8.0,8.0,31.8,16.0,9,1,,242.2,0,0,0,0,15,5,0,0,0
1942,July,16.9,30.3,5.0,6.8,3.0,98.7,18.1,19,3,,192.6,0,0,0,0,7,1,0,0,0
1942,June,15.5,30.5,7.0,4.2,22.0,41.2,12.1,12,2,,237.9,0,0,0,0,7,1,0,0,0
1942,May,13.6,27.1,28.0,1.1,3.0,25.6,5.3,14,0,,184.1,0,0,0,0,2,0,0,0,0
1942,April,8.1,19.6,18.0,-3.0,4.0,15.9,5.3,8,0,,215.6,6,0,0,0,0,0,0,0,0
1942,March,0.2,13.5,25.0,-15.8,6.0,24.1,7.0,12,0,,137.7,27,3,1,6,0,0,0,0,0
1942,February,-4.8,2.8,21.0,-16.5,21.0,15.3,7.3,17,0,,32.6,28,9,5,18,0,0,0,0,0
1942,January,-7.5,6.3,5.0,-29.6,27.0,11.8,3.8,13,0,,81.9,27,18,9,23,0,0,0,0,0
1941,December,2.6,12.9,15.0,-13.9,28.0,32.2,5.8,21,0,,26.0,13,4,0,5,0,0,0,0,0
1941,November,2.2,9.7,17.0,-7.9,30.0,28.5,7.8,14,0,,66.6,15,0,0,1,0,0,0,0,0
1941,October,8.7,20.3,7.0,-1.8,31.0,101.0,20.5,21,3,,114.3,3,0,0,0,0,0,0,0,0
1941,September,12.8,24.0,5.0,2.6,16.0,34.1,9.3,8,0,,189.4,0,0,0,0,0,0,0,0,0
1941,August,16.1,26.5,15.0,6.4,10.0,50.6,10.2,19,1,,161.9,0,0,0,0,2,0,0,0,0
1941,July,20.0,31.7,13.0,8.8,6.0,63.0,20.7,14,3,,269.5,0,0,0,0,13,5,0,0,0
1941,June,17.7,31.5,25.0,5.6,13.0,49.5,17.0,11,1,,249.3,0,0,0,0,10,2,0,0,0
1941,May,10.5,23.6,31.0,-2.6,9.0,79.9,30.6,19,3,,170.4,4,0,0,0,0,0,0,0,0
1941,April,6.3,16.0,30.0,-3.5,9.0,26.1,5.1,12,0,,126.9,8,0,0,0,0,0,0,0,0
1941,March,3.4,13.3,2.0,-6.1,18.0,28.4,6.0,15,0,,114.5,15,0,0,0,0,0,0,0,0
1941,February,-0.4,10.4,17.0,-18.0,7.0,36.1,6.6,19,0,,54.6,19,5,2,8,0,0,0,0,0
1941,January,-6.1,5.9,23.0,-19.4,18.0,40.3,7.3,16,0,,49.2,30,14,7,22,0,0,0,0,0
1940,December,-2.1,5.5,10.0,-17.3,24.0,49.0,16.1,18,1,,43.2,22,8,1,14,0,0,0,0,0
1940,November,5.9,14.3,14.0,-3.5,30.0,52.0,11.3,15,1,,70.7,7,0,0,0,0,0,0,0,0
1940,October,7.7,19.2,13.0,-3.1,31.0,23.5,7.3,12,0,,113.9,8,0,0,1,0,0,0,0,0
1940,September,12.8,25.5,5.0,2.1,27.0,31.5,10.0,16,1,,123.3,0,0,0,0,1,0,0,0,0
1940,August,15.7,29.3,5.0,4.8,29.0,63.2,17.8,18,2,,153.2,0,0,0,0,4,0,0,0,0
1940,July,17.8,28.8,7.0,8.8,5.0,50.8,9.7,20,0,,202.3,0,0,0,0,9,0,0,0,0
1940,June,18.9,29.7,24.0,6.6,2.0,39.3,19.9,6,2,,296.3,0,0,0,0,16,0,0,0,0
1940,May,13.2,28.5,30.0,2.5,12.0,18.5,6.5,10,0,,174.3,0,0,0,0,3,0,0,0,0
1940,April,8.9,,,,,37.8,11.3,12,1,,196.5,0,0,0,0,0,0,0,0,0
1940,March,3.2,15.7,12.0,-6.4,2.0,55.1,14.3,22,2,,117.3,16,0,0,1,0,0,0,0,0
1940,February,-6.7,12.2,29.0,-21.0,17.0,23.2,6.2,11,0,,96.6,26,17,11,19,0,0,0,0,0
1940,January,-9.9,2.6,14.0,-24.8,22.0,12.1,5.8,11,0,,59.8,30,23,16,27,0,0,0,0,0
1939,December,-1.0,11.9,2.0,-13.1,30.0,12.7,3.7,10,0,,37.8,24,5,0,13,0,0,0,0,0
1939,November,5.7,13.9,8.0,-5.0,23.0,88.5,19.8,20,3,,72.3,7,0,0,0,0,0,0,0,0
1939,October,6.6,19.2,15.0,-1.8,8.0,85.4,31.6,19,1,,74.4,5,0,0,0,0,0,0,0,0
1939,September,14.6,29.3,9.0,-0.5,28.0,14.0,4.3,10,0,,130.5,1,0,0,0,5,0,0,0,0
1939,August,19.0,29.5,23.0,8.5,14.0,134.5,52.9,12,7,,228.8,0,0,0,0,14,0,0,0,0
1939,July,18.4,32.0,30.0,5.2,13.0,60.0,15.2,16,2,,205.8,0,0,0,0,12,1,0,0,0
1939,June,17.6,29.6,7.0,3.6,15.0,49.1,12.9,14,2,,250.7,0,0,0,0,12,0,0,0,0
1939,May,11.6,22.8,31.0,2.6,4.0,65.9,17.7,15,3,,159.9,0,0,0,0,0,0,0,0,0
1939,April,9.2,25.4,12.0,-3.3,2.0,63.2,20.4,18,1,,145.3,3,0,0,0,2,0,0,0,0
1939,March,2.7,12.2,4.0,-4.3,22.0,49.9,7.3,21,0,,88.8,17,0,0,0,0,0,0,0,0
1939,February,2.9,13.6,25.0,-7.4,4.0,15.7,7.1,10,0,,72.3,16,0,0,2,0,0,0,0,0
1939,January,3.1,12.3,19.0,-10.0,7.0,30.9,7.5,21,0,,44.9,14,0,0,2,0,0,0,0,0
1938,December,-1.6,9.5,2.0,-15.1,19.0,39.4,10.1,15,1,,41.3,22,6,1,13,0,0,0,0,0
1938,November,8.6,18.2,14.0,-1.1,30.0,33.1,8.7,13,0,,64.5,2,0,0,0,0,0,0,0,0
1938,October,10.1,19.5,17.0,-0.4,25.0,81.3,22.4,15,2,,76.4,1,0,0,0,0,0,0,0,0
1938,September,15.5,27.5,22.0,4.6,17.0,27.4,11.7,9,1,,196.1,0,0,0,0,13,0,0,0,0
1938,August,20.5,33.6,5.0,9.5,22.0,16.2,4.8,12,0,,202.5,0,0,0,0,19,12,1,0,0
1938,July,18.6,32.8,8.0,9.2,11.0,46.5,7.0,15,0,,214.4,0,0,0,0,13,3,0,0,0
1938,June,17.5,31.9,9.0,1.8,13.0,15.2,4.2,9,0,,222.0,0,0,0,0,9,2,0,0,0
1938,May,12.6,29.7,15.0,0.2,4.0,66.8,16.9,14,2,,246.5,0,0,0,0,6,0,0,0,0
1938,April,6.6,16.6,2.0,-2.0,20.0,16.9,4.4,15,0,,155.8,6,0,0,0,0,0,0,0,0
1938,March,8.8,22.3,21.0,-0.6,12.0,9.4,3.2,8,0,,164.3,2,0,0,0,0,0,0,0,0
1938,February,2.5,12.4,5.0,-5.6,18.0,22.3,10.1,8,1,,104.5,16,0,0,1,0,0,0,0,0
1938,January,3.0,10.7,17.0,-13.1,5.0,70.2,13.3,26,2,,29.4,8,1,0,3,0,0,0,0,0
1937,December,0.1,9.7,2.0,-9.5,22.0,42.8,9.8,18,0,,28.4,23,0,0,9,0,0,0,0,0
1937,November,4.4,13.5,1.0,-3.3,22.0,16.3,3.1,19,0,,53.0,10,0,0,1,0,0,0,0,0
1937,October,10.7,20.2,3.0,1.1,21.0,22.0,8.8,14,0,,93.2,0,0,0,0,0,0,0,0,0
1937,September,15.1,27.6,3.0,4.9,22.0,20.4,8.2,10,0,,165.1,0,0,0,0,6,0,0,0,0
1937,August,18.6,31.8,8.0,10.6,20.0,127.9,29.8,16,4,,200.1,0,0,0,0,9,2,0,0,0
1937,July,18.6,31.4,4.0,10.4,28.0,57.1,20.0,13,3,,191.0,0,0,0,0,11,1,0,0,0
1937,June,17.9,34.3,11.0,4.6,3.0,56.5,15.4,15,3,,221.3,0,0,0,0,13,3,1,0,0
1937,May,16.9,31.3,26.0,5.3,6.0,86.6,21.2,13,4,,278.8,0,0,0,0,7,1,0,0,0
1937,April,9.8,19.9,10.0,2.1,1.0,63.3,10.8,21,1,,95.6,0,0,0,0,0,0,0,0,0
1937,March,4.0,14.5,19.0,-2.8,11.0,49.4,9.0,23,0,,81.5,10,0,0,0,0,0,0,0,0
1937,February,3.0,11.5,28.0,-9.6,1.0,69.0,13.5,22,1,,48.0,7,0,0,0,0,0,0,0,0
1937,January,-1.5,10.1,3.0,-11.6,25.0,36.4,9.5,17,0,,57.7,23,2,0,13,0,0,0,0,0
1936,December,2.2,12.9,18.0,-4.1,10.0,19.6,9.3,20,0,,46.7,15,0,0,2,0,0,0,0,0
1936,November,4.7,13.5,13.0,-3.1,25.0,27.7,6.3,18,0,,25.7,10,0,0,3,0,0,0,0,0
1936,October,7.8,15.5,24.0,-1.1,30.0,40.5,9.4,19,0,,81.1,4,0,0,0,0,0,0,0,0
1936,September,14.3,25.8,17.0,2.0,29.0,26.8,9.7,12,0,,173.3,0,0,0,0,1,0,0,0,0
1936,August,18.1,30.3,18.0,9.2,27.0,23.9,12.3,11,1,,222.9,0,0,0,0,9,1,0,0,0
1936,July,19.0,33.9,18.0,10.4,30.0,66.4,17.9,23,1,,214.2,0,0,0,0,7,2,0,0,0
1936,June,18.6,30.8,20.0,5.4,1.0,23.9,8.7,10,0,,268.8,0,0,0,0,13,3,0,0,0
1936,May,14.1,24.1,6.0,4.0,22.0,45.4,12.2,18,1,,175.9,0,0,0,0,0,0,0,0,0
1936,April,7.6,20.7,16.0,-1.5,12.0,52.4,18.1,18,1,,137.4,3,0,0,0,0,0,0,0,0
1936,March,6.0,20.0,22.0,-1.3,2.0,19.1,6.3,13,0,,96.9,4,0,0,0,0,0,0,0,0
1936,February,0.9,8.8,1.0,-11.6,11.0,52.0,11.5,17,1,,41.9,17,2,0,2,0,0,0,0,0
1936,January,4.2,12.7,10.0,-2.3,16.0,25.1,6.9,19,0,,54.1,5,0,0,0,0,0,0,0,0
1935,December,1.4,11.4,31.0,-8.9,24.0,23.4,5.4,16,0,83.7,4.2,20,0,0,6,0,0,0,0,0
1935,November,6.4,17.8,1.0,0.7,12.0,23.2,5.2,16,0,84.7,,0,0,0,0,0,0,0,0,0
1935,October,10.0,22.0,4.0,-1.6,23.0,53.0,16.9,18,2,75.1,,2,0,0,0,0,0,0,0,0
1935,September,15.1,29.1,2.0,5.3,11.0,44.7,7.0,22,0,71.4,,0,0,0,0,4,0,0,0,0
1935,August,18.4,32.8,9.0,9.5,18.0,63.4,23.7,11,3,66.0,,0,0,0,0,9,2,0,0,0
1935,July,19.2,30.5,1.0,10.2,7.0,30.0,7.3,11,0,63.0,,0,0,0,0,15,4,0,0,0
1935,June,19.2,33.3,11.0,5.6,20.0,74.2,25.3,16,3,62.5,,0,0,0,0,13,5,2,0,0
1935,May,12.1,25.4,30.0,-2.1,2.0,29.7,9.4,10,0,59.6,,1,0,0,0,1,0,0,0,0
1935,April,8.9,21.4,10.0,-0.2,3.0,60.4,10.0,20,1,74.5,34.9,2,0,0,0,0,0,0,0,0
1935,March,3.8,19.0,20.0,-9.8,7.0,25.7,5.6,11,0,74.5,,14,0,0,4,0,0,0,0,0
1935,February,3.1,13.8,20.0,-12.5,9.0,59.5,9.9,18,0,79.2,17.2,8,1,0,4,0,0,0,0,0
1935,January,0.5,8.7,1.0,-11.6,10.0,39.9,9.3,23,0,87.3,6.3,18,2,0,7,0,0,0,0,0
1934,December,5.0,13.6,5.0,-3.5,25.0,28.9,7.6,18,0,89.5,18.6,6,0,0,1,0,0,0,0,0
1934,November,5.7,16.0,6.0,-1.3,21.0,28.3,17.7,15,1,84.8,38.4,3,0,0,0,0,0,0,0,0
1934,October,11.2,23.7,2.0,0.7,18.0,34.2,6.4,21,0,76.7,10.8,0,0,0,0,0,0,0,0,0
1934,September,17.3,29.5,19.0,7.1,26.0,19.4,8.5,8,0,68.7,,0,0,0,0,12,0,0,0,0
1934,August,18.4,30.2,22.0,9.4,31.0,64.8,17.1,14,3,66.8,,0,0,0,0,7,1,0,0,0
1934,July,19.9,31.3,18.0,9.2,5.0,66.9,24.4,8,2,60.2,,0,0,0,0,18,2,0,0,0
1934,June,18.6,31.2,18.0,5.7,6.0,42.1,12.6,10,1,56.7,,0,0,0,0,11,4,0,0,0
1934,May,15.1,28.9,3.0,3.7,18.0,18.1,8.1,7,0,60.4,,0,0,0,0,7,0,0,0,0
1934,April,11.9,29.0,17.0,0.0,6.0,15.9,6.5,9,0,63.8,,0,0,0,0,3,0,0,0,0
1934,March,5.8,15.3,31.0,-1.0,10.0,20.3,5.0,17,0,75.5,,4,0,0,0,0,0,0,0,0
1934,February,3.0,10.8,23.0,-13.5,3.0,43.8,25.3,15,1,84.2,,7,1,0,3,0,0,0,0,0
1934,January,1.7,12.3,18.0,-7.5,25.0,39.7,10.7,15,1,85.5,,12,0,0,2,0,0,0,0,0
1933,December,-3.3,5.5,21.0,-17.1,14.0,13.3,3.1,10,0,85.4,,25,10,4,14,0,0,0,0,0
1933,November,3.8,9.9,7.0,-1.5,16.0,27.1,5.9,18,0,86.4,,6,0,0,0,0,0,0,0,0
1933,October,10.2,25.4,1.0,2.6,15.0,40.5,9.9,18,0,78.4,,0,0,0,0,1,0,0,0,0
1933,September,14.7,27.1,12.0,2.5,20.0,26.8,9.6,7,0,71.1,,0,0,0,0,4,0,0,0,0
1933,August,18.7,31.9,7.0,9.8,31.0,33.4,16.1,9,1,63.6,,0,0,0,0,14,2,0,0,0
1933,July,20.0,34.0,27.0,9.5,1.0,31.8,13.7,10,2,65.8,,0,0,0,0,16,5,0,0,0
1933,June,16.2,26.4,5.0,7.0,1.0,121.3,39.1,14,6,68.1,,0,0,0,0,4,0,0,0,0
1933,May,13.6,27.7,6.0,4.2,23.0,52.0,22.1,18,1,64.7,,0,0,0,0,3,0,0,0,0
1933,April,8.2,20.3,27.0,-2.0,22.0,24.2,6.8,10,0,62.8,,3,0,0,0,0,0,0,0,0
1933,March,6.7,21.5,30.0,-6.2,1.0,22.9,7.7,8,0,67.5,,11,0,0,0,0,0,0,0,0
1933,February,1.1,11.3,8.0,-10.6,21.0,26.4,6.1,21,0,78.7,,17,1,0,5,0,0,0,0,0
1933,January,-2.1,8.9,5.0,-16.5,27.0,25.2,10.7,10,1,81.0,,20,7,2,16,0,0,0,0,0
1932,December,1.8,11.7,18.0,-5.7,12.0,7.3,3.4,7,0,83.9,,17,0,0,2,0,0,0,0,0
1932,November,5.3,17.1,4.0,-1.5,15.0,38.3,10.4,13,1,82.2,,6,0,0,0,0,0,0,0,0
1932,October,9.8,22.0,22.0,1.8,7.0,66.1,7.7,23,0,78.7,,0,0,0,0,0,0,0,0,0
1932,September,16.3,29.5,9.0,4.7,22.0,67.9,21.3,14,1,73.2,,0,0,0,0,6,0,0,0,0
1932,August,20.5,37.4,20.0,10.4,25.0,31.4,8.0,13,0,66.6,,0,0,0,0,18,9,2,0,0
1932,July,20.2,33.4,12.0,12.3,25.0,67.2,16.1,16,2,68.7,,0,0,0,0,15,6,0,0,0
1932,June,16.4,30.5,28.0,6.4,10.0,24.0,7.9,9,0,62.2,,0,0,0,0,8,1,0,0,0
1932,May,14.7,33.7,21.0,3.1,6.0,86.3,22.6,18,3,68.1,,0,0,0,0,6,3,0,0,0
1932,April,8.7,24.7,29.0,0.0,19.0,35.1,6.4,16,0,67.1,,0,0,0,0,0,0,0,0,0
1932,March,1.9,16.0,30.0,-8.6,12.0,19.7,7.4,13,0,70.5,,23,0,0,3,0,0,0,0,0
1932,February,-0.2,8.2,3.0,-13.3,11.0,4.0,0.8,14,0,76.9,,22,2,0,3,0,0,0,0,0
1932,January,3.1,11.9,7.0,-8.0,1.0,36.6,15.9,13,1,86.2,,12,0,0,1,0,0,0,0,0
1931,December,1.8,11.7,5.0,-7.0,23.0,27.9,7.0,15,0,85.0,,18,0,0,4,0,0,0,0,0
1931,November,5.5,18.0,4.0,-8.0,30.0,14.0,6.1,11,0,84.3,,5,0,0,1,0,0,0,0,0
1931,October,8.9,23.1,6.0,-3.7,27.0,28.6,8.5,13,0,77.8,,2,0,0,0,0,0,0,0,0
1931,September,12.0,24.8,2.0,1.8,24.0,59.8,11.2,16,1,78.9,,0,0,0,0,0,0,0,0,0
1931,August,17.4,34.6,5.0,7.5,14.0,56.3,14.0,17,2,72.2,,0,0,0,0,7,4,1,0,0
1931,July,18.9,31.1,25.0,8.6,1.0,98.4,34.9,19,3,69.5,,0,0,0,0,14,2,0,0,0
1931,June,17.4,30.4,17.0,7.0,4.0,52.4,11.6,15,2,66.7,,0,0,0,0,8,1,0,0,0
1931,May,17.2,32.6,26.0,2.8,1.0,45.0,18.5,15,2,67.1,,0,0,0,0,10,4,0,0,0
1931,April,7.0,21.5,25.0,-4.5,1.0,39.7,10.0,17,1,70.1,,6,0,0,0,0,0,0,0,0
1931,March,1.3,15.1,21.0,-8.5,8.0,11.0,2.7,14,0,72.8,,25,0,0,4,0,0,0,0,0
1931,February,0.2,10.6,26.0,-9.2,9.0,14.9,3.8,17,0,85.7,,21,0,0,6,0,0,0,0,0
1931,January,1.2,9.6,4.0,-8.3,10.0,56.6,9.5,26,0,85.3,,14,0,0,3,0,0,0,0,0
1930,December,1.4,7.9,28.0,-4.8,25.0,27.9,6.2,18,0,90.5,,15,0,0,6,0,0,0,0,0
1930,November,6.7,14.8,22.0,-1.2,7.0,78.5,12.9,22,3,81.6,,4,0,0,0,0,0,0,0,0
1930,October,10.1,23.3,16.0,2.1,3.0,48.1,11.9,19,1,80.4,,0,0,0,0,0,0,0,0,0
1930,September,14.0,23.1,14.0,5.2,29.0,75.2,15.5,18,3,79.1,,0,0,0,0,0,0,0,0,0
1930,August,17.6,32.0,27.0,10.0,26.0,44.8,8.5,17,0,71.9,,0,0,0,0,10,3,0,0,0
1930,July,17.9,33.6,4.0,9.8,13.0,89.7,17.7,19,3,68.5,,0,0,0,0,7,4,0,0,0
1930,June,20.2,34.2,12.0,7.0,5.0,35.0,11.5,7,2,58.9,,0,0,0,0,22,6,0,0,0
1930,May,13.4,24.9,29.0,1.4,1.0,61.8,11.1,21,1,71.3,,0,0,0,0,0,0,0,0,0
1930,April,9.7,25.0,26.0,-0.4,3.0,69.9,21.8,15,1,76.4,,1,0,0,0,1,0,0,0,0
1930,March,4.7,19.5,29.0,-4.1,2.0,32.5,9.4,13,0,75.3,,10,0,0,0,0,0,0,0,0
1930,February,0.7,7.8,27.0,-5.9,10.0,4.1,1.2,10,0,83.0,,24,0,0,1,0,0,0,0,0
1930,January,3.3,12.7,20.0,-3.7,27.0,18.7,4.8,13,0,83.8,,11,0,0,0,0,0,0,0,0
1929,December,4.3,13.6,5.0,-6.1,21.0,76.5,22.6,23,1,83.4,,8,0,0,4,0,0,0,0,0
1929,November,5.7,13.0,29.0,-0.1,14.0,21.0,4.3,19,0,83.1,,1,0,0,0,0,0,0,0,0
1929,October,10.5,19.8,8.0,0.0,22.0,78.7,17.0,23,2,81.9,,0,0,0,0,0,0,0,0,0
1929,September,16.8,34.8,1.0,2.9,26.0,10.7,6.5,4,0,64.3,,0,0,0,0,12,4,0,0,0
1929,August,19.4,33.2,28.0,7.4,20.0,21.8,16.6,5,1,60.7,,0,0,0,0,14,3,0,0,0
