Year,Institution,Origin,Students_Total,Students_Male,Students_Female,First_Semester_Total,First_Semester_Male,First_Semester_Female
2018,Otto von Guericke University Magdeburg,Ethiopia,4,4,0,0,0,0
2018,Otto von Guericke University Magdeburg,Austria,13,8,5,,,
2017,Magdeburg-Stendal University of Applied Sciences,Saxony-Anhalt,2999,1480,1519,600,313,287
2017,Magdeburg-Stendal University of Applied Sciences,German Citizenship outside Saxony-Anhalt,2531,1169,1362,574,236,338
2017,Magdeburg-Stendal University of Applied Sciences,Afghanistan,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Albania,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Algeria,0,0,0,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Armenia,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Belgium,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Bolivia,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Bosnia and Herzegovina,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Brazil,4,0,4,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Bulgaria,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Burundi,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Ecuador,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Ivory Coast,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Estonia,0,0,0,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,France,8,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Ghana,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Greece,3,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Guadeloupe,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,India,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Indonesia,6,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Iraq,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Iran,4,,,3,3,0
2017,Magdeburg-Stendal University of Applied Sciences,Iceland,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Italy,9,5,4,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Yemen,5,,,5,,
2017,Magdeburg-Stendal University of Applied Sciences,Jordan,62,38,24,,,
2017,Magdeburg-Stendal University of Applied Sciences,Cameroon,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Kazakhstan,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Colombia,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Kosovo,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Croatia,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Lebanon,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Liechtenstein,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Lithuania,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Morocco,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Mexico,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Moldova,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Monaco,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Montenegro,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Nepal,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Netherlands,4,4,0,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Nigeria,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Pakistan,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Palestinian Territories,0,0,0,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Philippines,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Poland,6,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Portugal,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Romania,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Russia,16,6,10,4,,
2017,Magdeburg-Stendal University of Applied Sciences,Sweden,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Switzerland,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Serbia,4,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Slovakia,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Spain,29,15,14,8,,
2017,Magdeburg-Stendal University of Applied Sciences,Stateless,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Syria,11,,,9,,
2017,Magdeburg-Stendal University of Applied Sciences,Taiwan,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Tunisia,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Turkey,14,6,8,5,,
2017,Magdeburg-Stendal University of Applied Sciences,Ukraine,13,6,7,,,
2017,Magdeburg-Stendal University of Applied Sciences,Hungary,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Uzbekistan,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,United States,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,United Kingdom,,,,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Vietnam,13,8,5,4,,
2017,Magdeburg-Stendal University of Applied Sciences,China,52,31,21,3,,
2017,Magdeburg-Stendal University of Applied Sciences,Belarus,,,,,,
2017,Magdeburg-Stendal University of Applied Sciences,Kosovo (old),0,0,0,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Egypt,6,3,3,0,0,0
2017,Magdeburg-Stendal University of Applied Sciences,Austria,29,6,23,26,4,22
2017,Otto von Guericke University Magdeburg,Saxony-Anhalt,4402,2614,1788,1059,627,432
2017,Otto von Guericke University Magdeburg,German Citizenship outside Saxony-Anhalt,6776,3667,3109,1547,827,720
2017,Otto von Guericke University Magdeburg,Afghanistan,5,,,,,
2017,Otto von Guericke University Magdeburg,Albania,6,3,3,,,
2017,Otto von Guericke University Magdeburg,Angola,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Syria,90,74,16,38,27,11
2017,Otto von Guericke University Magdeburg,Argentina,6,3,3,5,,
2017,Otto von Guericke University Magdeburg,Armenia,11,5,6,3,,
2017,Otto von Guericke University Magdeburg,Azerbaijan,22,15,7,9,6,3
2017,Otto von Guericke University Magdeburg,Australia,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Bangladesh,53,43,10,23,16,7
2017,Otto von Guericke University Magdeburg,Belgium,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Bolivia,,,,,,
2017,Otto von Guericke University Magdeburg,Bosnia and Herzegovina,,,,,,
2017,Otto von Guericke University Magdeburg,Brazil,24,15,9,9,4,5
2017,Otto von Guericke University Magdeburg,Bulgaria,60,13,47,9,,
2017,Otto von Guericke University Magdeburg,Chile,5,,,,,
2017,Otto von Guericke University Magdeburg,China,346,176,170,86,45,41
2017,Otto von Guericke University Magdeburg,Costa Rica,,,,,,
2017,Otto von Guericke University Magdeburg,Dominican Republic,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Denmark,,,,,,
2017,Otto von Guericke University Magdeburg,Ecuador,,,,0,0,0
2017,Otto von Guericke University Magdeburg,El Salvador,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Estonia,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Finland,,,,,,
2017,Otto von Guericke University Magdeburg,France,13,5,8,6,,
2017,Otto von Guericke University Magdeburg,Georgia,5,,,,,
2017,Otto von Guericke University Magdeburg,Ghana,6,,,3,,
2017,Otto von Guericke University Magdeburg,Greece,14,4,10,5,,
2017,Otto von Guericke University Magdeburg,India,594,474,120,99,78,21
2017,Otto von Guericke University Magdeburg,Indonesia,16,7,9,3,,
2017,Otto von Guericke University Magdeburg,Iraq,7,,,,,
2017,Otto von Guericke University Magdeburg,Iran,89,48,41,14,8,6
2017,Otto von Guericke University Magdeburg,Ireland,,,,,,
2017,Otto von Guericke University Magdeburg,Israel,8,,,,,
2017,Otto von Guericke University Magdeburg,Italy,39,22,17,15,9,6
2017,Otto von Guericke University Magdeburg,Japan,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Yemen,8,,,,,
2017,Otto von Guericke University Magdeburg,Jordan,29,,,12,,
2017,Otto von Guericke University Magdeburg,Cambodia,,,,,,
2017,Otto von Guericke University Magdeburg,Cameroon,30,12,18,8,3,5
2017,Otto von Guericke University Magdeburg,Canada,3,3,0,,,
2017,Otto von Guericke University Magdeburg,Kazakhstan,8,3,5,,,
2017,Otto von Guericke University Magdeburg,Kenya,3,,,,,
2017,Otto von Guericke University Magdeburg,Kyrgyzstan,8,,,4,0,4
2017,Otto von Guericke University Magdeburg,Colombia,13,7,6,4,,
2017,Otto von Guericke University Magdeburg,South Korea,8,3,5,3,,
2017,Otto von Guericke University Magdeburg,Kosovo,3,0,3,0,0,0
2017,Otto von Guericke University Magdeburg,Croatia,3,,,,,
2017,Otto von Guericke University Magdeburg,Cuba,,,,,,
2017,Otto von Guericke University Magdeburg,Latvia,13,,,6,,
2017,Otto von Guericke University Magdeburg,Lebanon,6,,,4,,
2017,Otto von Guericke University Magdeburg,Libya,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Lithuania,11,7,4,6,,
2017,Otto von Guericke University Magdeburg,Malaysia,3,0,3,0,0,0
2017,Otto von Guericke University Magdeburg,Morocco,30,25,5,19,16,3
2017,Otto von Guericke University Magdeburg,North Macedonia,4,,,,,
2017,Otto von Guericke University Magdeburg,Mexico,26,14,12,14,8,6
2017,Otto von Guericke University Magdeburg,Moldova,8,4,4,3,,
2017,Otto von Guericke University Magdeburg,Mongolia,,,,,,
2017,Otto von Guericke University Magdeburg,Mozambique,,,,,,
2017,Otto von Guericke University Magdeburg,Myanmar,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Nepal,16,12,4,6,,
2017,Otto von Guericke University Magdeburg,New Zealand,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Nicaragua,,,,,,
2017,Otto von Guericke University Magdeburg,Netherlands,8,,,,,
2017,Otto von Guericke University Magdeburg,Nigeria,25,21,4,7,,
2017,Otto von Guericke University Magdeburg,Norway,,,,,,
2017,Otto von Guericke University Magdeburg,Pakistan,142,134,8,28,28,0
2017,Otto von Guericke University Magdeburg,Palestinian Territories,13,13,0,4,4,0
2017,Otto von Guericke University Magdeburg,Paraguay,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Peru,6,3,3,3,,
2017,Otto von Guericke University Magdeburg,Philippines,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Poland,35,12,23,15,4,11
2017,Otto von Guericke University Magdeburg,Portugal,13,8,5,7,4,3
2017,Otto von Guericke University Magdeburg,Rwanda,,,,,,
2017,Otto von Guericke University Magdeburg,Romania,21,7,14,9,4,5
2017,Otto von Guericke University Magdeburg,Russia,102,48,54,23,10,13
2017,Otto von Guericke University Magdeburg,Saudi Arabia,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Sweden,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Switzerland,3,,,,,
2017,Otto von Guericke University Magdeburg,Serbia,8,5,3,,,
2017,Otto von Guericke University Magdeburg,Singapore,3,,,0,0,0
2017,Otto von Guericke University Magdeburg,Slovakia,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Slovenia,3,3,0,,,
2017,Otto von Guericke University Magdeburg,Spain,20,10,10,5,,
2017,Otto von Guericke University Magdeburg,Sri Lanka,6,3,3,3,,
2017,Otto von Guericke University Magdeburg,Stateless,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Sudan,,,,,,
2017,Otto von Guericke University Magdeburg,South Africa,,,,,,
2017,Otto von Guericke University Magdeburg,Tajikistan,3,,,0,0,0
2017,Otto von Guericke University Magdeburg,Taiwan,12,5,7,4,,
2017,Otto von Guericke University Magdeburg,Tanzania,,,,,,
2017,Otto von Guericke University Magdeburg,Thailand,7,3,4,3,,
2017,Otto von Guericke University Magdeburg,Czech Republic,12,5,7,6,3,3
2017,Otto von Guericke University Magdeburg,Tunisia,16,11,5,5,,
2017,Otto von Guericke University Magdeburg,Turkmenistan,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Turkey,53,28,25,18,10,8
2017,Otto von Guericke University Magdeburg,United States,24,12,12,6,,
2017,Otto von Guericke University Magdeburg,Ukraine,197,95,102,47,22,25
2017,Otto von Guericke University Magdeburg,Hungary,5,,,0,0,0
2017,Otto von Guericke University Magdeburg,Unresolved/Unclear,,,,,,
2017,Otto von Guericke University Magdeburg,Uruguay,,,,0,0,0
2017,Otto von Guericke University Magdeburg,Uzbekistan,5,,,,,
2017,Otto von Guericke University Magdeburg,Venezuela,,,,0,0,0
2017,Otto von Guericke University Magdeburg,United Kingdom,8,5,3,3,,
2017,Otto von Guericke University Magdeburg,Vietnam,121,54,67,43,16,27
2017,Otto von Guericke University Magdeburg,Belarus,13,5,8,,,
2017,Otto von Guericke University Magdeburg,Egypt,47,43,4,22,19,3
2017,Otto von Guericke University Magdeburg,Ethiopia,8,8,0,0,0,0
2017,Otto von Guericke University Magdeburg,Austria,15,10,5,,,
2016,Magdeburg-Stendal University of Applied Sciences,Saxony-Anhalt,3148,1570,1578,607,290,317
2016,Magdeburg-Stendal University of Applied Sciences,German Citizenship outside Saxony-Anhalt,2580,1220,1360,596,273,323
2016,Magdeburg-Stendal University of Applied Sciences,Albania,,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Algeria,0,0,0,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Belgium,3,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Bosnia and Herzegovina,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Brazil,4,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Bulgaria,,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Burundi,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Ecuador,,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Estonia,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,France,4,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Ghana,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Greece,4,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Indonesia,3,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Iraq,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Iran,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Iceland,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Italy,6,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Yemen,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Jordan,46,38,8,,,
2016,Magdeburg-Stendal University of Applied Sciences,Kazakhstan,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Colombia,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Kosovo,,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Croatia,3,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Lebanon,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Lithuania,3,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Morocco,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Mexico,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Montenegro,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Netherlands,5,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Nigeria,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Pakistan,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Palestinian Territories,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Philippines,,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Poland,8,3,5,,,
2016,Magdeburg-Stendal University of Applied Sciences,Portugal,,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Romania,3,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Russia,16,4,12,,,
2016,Magdeburg-Stendal University of Applied Sciences,Sweden,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Switzerland,,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Serbia,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Slovakia,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Spain,18,12,6,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Syria,,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Taiwan,,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Tunisia,,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Turkey,17,8,9,6,3,3
2016,Magdeburg-Stendal University of Applied Sciences,Ukraine,16,9,7,5,,
2016,Magdeburg-Stendal University of Applied Sciences,Hungary,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Uzbekistan,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,United States,3,0,3,,,
2016,Magdeburg-Stendal University of Applied Sciences,United Kingdom,,,,,,
2016,Magdeburg-Stendal University of Applied Sciences,Vietnam,11,5,6,4,0,4
2016,Magdeburg-Stendal University of Applied Sciences,China,67,32,35,8,,
2016,Magdeburg-Stendal University of Applied Sciences,Belarus,,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Kosovo (old),,,,0,0,0
2016,Magdeburg-Stendal University of Applied Sciences,Egypt,8,4,4,6,3,3
2016,Magdeburg-Stendal University of Applied Sciences,Austria,5,,,,,
2016,Otto von Guericke University Magdeburg,Saxony-Anhalt,4607,2770,1837,1128,659,469
2016,Otto von Guericke University Magdeburg,German Citizenship outside Saxony-Anhalt,7196,3922,3274,1714,886,828
2016,Otto von Guericke University Magdeburg,Ethiopia,6,6,0,,,
2016,Otto von Guericke University Magdeburg,Afghanistan,4,,,,,
2016,Otto von Guericke University Magdeburg,Albania,5,,,4,,
2016,Otto von Guericke University Magdeburg,Angola,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Syria,60,54,6,22,,
2016,Otto von Guericke University Magdeburg,Argentina,7,,,3,,
2016,Otto von Guericke University Magdeburg,Armenia,8,4,4,4,,
2016,Otto von Guericke University Magdeburg,Azerbaijan,18,13,5,8,,
2016,Otto von Guericke University Magdeburg,Australia,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Bangladesh,32,28,4,8,,
2016,Otto von Guericke University Magdeburg,Belgium,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Bolivia,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Bosnia and Herzegovina,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Brazil,26,15,11,7,3,4
2016,Otto von Guericke University Magdeburg,Bulgaria,66,16,50,14,3,11
2016,Otto von Guericke University Magdeburg,Chile,7,4,3,3,,
2016,Otto von Guericke University Magdeburg,China,315,159,156,69,34,35
2016,Otto von Guericke University Magdeburg,Dominican Republic,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Ecuador,3,,,,,
2016,Otto von Guericke University Magdeburg,El Salvador,,,,,,
2016,Otto von Guericke University Magdeburg,Eritrea,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Estonia,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Finland,,,,0,0,0
2016,Otto von Guericke University Magdeburg,France,16,9,7,8,4,4
2016,Otto von Guericke University Magdeburg,Georgia,6,,,,,
2016,Otto von Guericke University Magdeburg,Ghana,4,4,0,,,
2016,Otto von Guericke University Magdeburg,Greece,8,4,4,3,,
2016,Otto von Guericke University Magdeburg,Honduras,,,,0,0,0
2016,Otto von Guericke University Magdeburg,India,507,407,100,126,105,21
2016,Otto von Guericke University Magdeburg,Indonesia,11,3,8,5,,
2016,Otto von Guericke University Magdeburg,Iraq,9,5,4,3,0,3
2016,Otto von Guericke University Magdeburg,Iran,75,39,36,11,7,4
2016,Otto von Guericke University Magdeburg,Ireland,,,,,,
2016,Otto von Guericke University Magdeburg,Israel,8,,,,,
2016,Otto von Guericke University Magdeburg,Italy,37,16,21,14,6,8
2016,Otto von Guericke University Magdeburg,Japan,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Yemen,6,6,0,,,
2016,Otto von Guericke University Magdeburg,Jordan,20,,,9,9,0
2016,Otto von Guericke University Magdeburg,Cameroon,28,10,18,,,
2016,Otto von Guericke University Magdeburg,Canada,4,,,,,
2016,Otto von Guericke University Magdeburg,Kazakhstan,11,7,4,6,,
2016,Otto von Guericke University Magdeburg,Kenya,3,,,,,
2016,Otto von Guericke University Magdeburg,Kyrgyzstan,4,,,0,0,0
2016,Otto von Guericke University Magdeburg,Colombia,21,12,9,10,7,3
2016,Otto von Guericke University Magdeburg,South Korea,6,3,3,5,,
2016,Otto von Guericke University Magdeburg,Kosovo,4,0,4,,,
2016,Otto von Guericke University Magdeburg,Croatia,5,,,0,0,0
2016,Otto von Guericke University Magdeburg,Cuba,,,,,,
2016,Otto von Guericke University Magdeburg,Latvia,13,3,10,4,,
2016,Otto von Guericke University Magdeburg,Lebanon,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Libya,,,,,,
2016,Otto von Guericke University Magdeburg,Lithuania,12,7,5,5,,
2016,Otto von Guericke University Magdeburg,Luxembourg,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Malaysia,,,,,,
2016,Otto von Guericke University Magdeburg,Morocco,14,10,4,12,9,3
2016,Otto von Guericke University Magdeburg,North Macedonia,4,,,0,0,0
2016,Otto von Guericke University Magdeburg,Mexico,23,11,12,11,4,7
2016,Otto von Guericke University Magdeburg,Moldova,12,3,9,,,
2016,Otto von Guericke University Magdeburg,Mongolia,,,,,,
2016,Otto von Guericke University Magdeburg,Myanmar,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Nepal,13,9,4,3,,
2016,Otto von Guericke University Magdeburg,New Zealand,,,,,,
2016,Otto von Guericke University Magdeburg,Netherlands,7,,,,,
2016,Otto von Guericke University Magdeburg,Nigeria,21,17,4,5,,
2016,Otto von Guericke University Magdeburg,Norway,,,,0,0,0
2016,Otto von Guericke University Magdeburg,"Pakistan, Islam. Rep.",131,121,10,22,,
2016,Otto von Guericke University Magdeburg,Palestinian Territories,9,9,0,4,4,0
2016,Otto von Guericke University Magdeburg,Paraguay,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Peru,3,,,,,
2016,Otto von Guericke University Magdeburg,Philippines,,,,,,
2016,Otto von Guericke University Magdeburg,Poland,28,13,15,6,,
2016,Otto von Guericke University Magdeburg,Portugal,13,8,5,7,4,3
2016,Otto von Guericke University Magdeburg,Romania,20,9,11,7,4,3
2016,Otto von Guericke University Magdeburg,Russia,103,46,57,39,17,22
2016,Otto von Guericke University Magdeburg,Saudi Arabia,,,,,,
2016,Otto von Guericke University Magdeburg,Sweden,,,,,,
2016,Otto von Guericke University Magdeburg,Switzerland,6,,,0,0,0
2016,Otto von Guericke University Magdeburg,Serbia,10,5,5,,,
2016,Otto von Guericke University Magdeburg,Singapore,3,,,0,0,0
2016,Otto von Guericke University Magdeburg,Slovakia,,,,,,
2016,Otto von Guericke University Magdeburg,Slovenia,3,3,0,,,
2016,Otto von Guericke University Magdeburg,Spain,25,12,13,11,,
2016,Otto von Guericke University Magdeburg,Sri Lanka,3,,,,,
2016,Otto von Guericke University Magdeburg,Stateless,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Tajikistan,3,,,,,
2016,Otto von Guericke University Magdeburg,Taiwan,13,6,7,11,5,6
2016,Otto von Guericke University Magdeburg,Tanzania,3,,,,,
2016,Otto von Guericke University Magdeburg,Thailand,6,,,0,0,0
2016,Otto von Guericke University Magdeburg,Czech Republic,13,5,8,7,4,3
2016,Otto von Guericke University Magdeburg,Tunisia,12,9,3,6,6,0
2016,Otto von Guericke University Magdeburg,Turkey,46,25,21,20,10,10
2016,Otto von Guericke University Magdeburg,United States,26,9,17,8,3,5
2016,Otto von Guericke University Magdeburg,Ukraine,196,85,111,50,25,25
2016,Otto von Guericke University Magdeburg,Hungary,11,4,7,3,,
2016,Otto von Guericke University Magdeburg,Uzbekistan,8,3,5,,,
2016,Otto von Guericke University Magdeburg,Venezuela,,,,0,0,0
2016,Otto von Guericke University Magdeburg,United Kingdom,4,,,,,
2016,Otto von Guericke University Magdeburg,Vietnam,109,56,53,35,17,18
2016,Otto von Guericke University Magdeburg,Belarus,19,8,11,7,4,3
2016,Otto von Guericke University Magdeburg,Cyprus,,,,0,0,0
2016,Otto von Guericke University Magdeburg,Egypt,29,26,3,14,,
2016,Otto von Guericke University Magdeburg,Austria,13,10,3,,,
2015,Otto von Guericke University Magdeburg,Saxony-Anhalt,4856,2936,1920,1218,734,484
2015,Otto von Guericke University Magdeburg,German Citizenship outside Saxony-Anhalt,7274,4016,3258,1907,1036,871
2015,Otto von Guericke University Magdeburg,Ethiopia,3,3,0,,,
2015,Otto von Guericke University Magdeburg,Afghanistan,6,3,3,3,,
2015,Otto von Guericke University Magdeburg,Albania,3,0,3,,,
2015,Otto von Guericke University Magdeburg,Algeria,0,0,0,0,0,0
2015,Otto von Guericke University Magdeburg,Angola,,,,,,
2015,Otto von Guericke University Magdeburg,Syria,45,39,6,18,,
2015,Otto von Guericke University Magdeburg,Armenia,5,,,3,,
2015,Otto von Guericke University Magdeburg,Azerbaijan,13,10,3,5,,
2015,Otto von Guericke University Magdeburg,Australia,,,,,,
2015,Otto von Guericke University Magdeburg,Bangladesh,27,22,5,9,,
2015,Otto von Guericke University Magdeburg,Belgium,,,,,,
2015,Otto von Guericke University Magdeburg,Bolivia,,,,,,
2015,Otto von Guericke University Magdeburg,Bosnia and Herzegovina,0,0,0,0,0,0
2015,Otto von Guericke University Magdeburg,Brazil,93,60,33,36,19,17
2015,Otto von Guericke University Magdeburg,Bulgaria,86,31,55,23,7,16
2015,Otto von Guericke University Magdeburg,Burkina Faso,0,0,0,0,0,0
2015,Otto von Guericke University Magdeburg,Chile,5,,,,,
2015,Otto von Guericke University Magdeburg,China,392,203,189,134,79,55
2015,Otto von Guericke University Magdeburg,Costa Rica,0,0,0,0,0,0
2015,Otto von Guericke University Magdeburg,Dominican Republic,,,,,,
2015,Otto von Guericke University Magdeburg,Denmark,0,0,0,0,0,0
2015,Otto von Guericke University Magdeburg,Ecuador,,,,0,0,0
2015,Otto von Guericke University Magdeburg,El Salvador,0,0,0,0,0,0
2015,Otto von Guericke University Magdeburg,Eritrea,,,,0,0,0
2015,Otto von Guericke University Magdeburg,Estonia,,,,0,0,0
2015,Otto von Guericke University Magdeburg,Finland,4,,,4,,
2015,Otto von Guericke University Magdeburg,France,10,5,5,5,,
2015,Otto von Guericke University Magdeburg,Georgia,5,,,,,
2015,Otto von Guericke University Magdeburg,Ghana,3,3,0,,,
2015,Otto von Guericke University Magdeburg,Greece,5,,,3,0,3
2015,Otto von Guericke University Magdeburg,Honduras,,,,0,0,0
2015,Otto von Guericke University Magdeburg,India,389,311,78,92,73,19
2015,Otto von Guericke University Magdeburg,Indonesia,10,3,7,4,,
2015,Otto von Guericke University Magdeburg,Iraq,8,,,,,
2015,Otto von Guericke University Magdeburg,Iran,73,37,36,19,8,11
2015,Otto von Guericke University Magdeburg,Israel,8,,,3,,
2015,Otto von Guericke University Magdeburg,Italy,37,12,25,20,5,15
2015,Otto von Guericke University Magdeburg,Japan,5,,,3,,
2015,Otto von Guericke University Magdeburg,Yemen,4,4,0,,,
2015,Otto von Guericke University Magdeburg,Jordan,15,,,7,7,0
2015,Otto von Guericke University Magdeburg,Cameroon,27,10,17,5,,
2015,Otto von Guericke University Magdeburg,Canada,3,,,,,
